fuel_consumption,accelerator_pedal_value,throttle_position_signal,intake_air_pressure,absolute_throttle_position,engine_in_fuel_cut_off,engine_speed,engine_torque_after_correction,torque_of_friction,flywheel_torque_after_torque_interventions,engine_torque,calculated_load_value,flywheel_torque,current_gear,wheel_velocity_front_left_hand,wheel_velocity_rear_right_hand,wheel_velocity_front_right_hand,wheel_velocity_rear_left_hand,clutch_operation_acknowledge,gear_selection,vehicle_speed,acceleration_speed_longitudinal,indication_of_brake_switch_on_off,master_cylinder_pressure,calculated_road_gradient,acceleration_speed_lateral,steering_wheel_speed,steering_wheel_angle,time_s,driver_id,pathorder
601.6,0.0,8.9,24,16.1,0,1683,19.1,11.7,18.8,19.1,25.5,18.8,5,51.3,50.0,50.1,51.0,0,5,49,-0.2,1,1.0,0.0,-0.7,0,-8.6,2171,D,1
614.4,0.0,8.9,21,16.1,0,1665,19.9,11.7,6.4,19.9,27.5,5.2,5,50.9,49.8,50.0,50.6,0,5,48,-0.1,1,1.0,1.0,-0.8,0,-8.3,2172,D,1
409.6,0.0,5.7,0,14.1,1,1606,5.9,12.1,-28.0,5.9,18.4,-29.3,5,50.0,48.5,48.8,49.8,0,5,47,-0.4,1,1.0,1.0,-0.4,4,-4.5,2173,D,1
0.0,0.0,7.1,0,14.9,1,1583,0.0,11.7,-28.4,0.0,19.6,-28.4,5,48.6,47.3,47.6,48.3,0,5,46,-0.5,1,1.0,1.0,-0.4,0,-4.5,2174,D,1
0.0,0.0,7.1,0,14.9,1,1531,0.0,11.7,-28.2,0.0,21.2,-28.2,5,47.1,46.0,46.1,46.9,0,5,45,-0.5,1,1.0,1.0,-0.3,0,-3.8,2175,D,1
0.0,0.0,7.1,0,14.5,1,1476,0.0,11.7,-28.3,0.0,20.4,-28.3,5,45.8,44.3,44.5,45.5,0,5,43,-0.4,1,1.0,1.0,-0.2,0,-1.6,2176,D,1
0.0,0.0,6.6,0,14.5,1,1416,0.0,11.7,-28.5,0.0,19.2,-28.5,5,43.9,43.0,43.0,43.6,0,5,41,-0.9,2,6.6,0.5,-0.2,0,-3.4,2177,D,1
128.0,0.0,5.2,0,13.7,0,1180,1.2,11.7,-0.3,2.0,17.3,-0.3,5,38.8,37.5,37.7,38.5,1,5,37,-1.9,2,17.9,0.5,-0.4,4,-7.7,2178,D,1
307.2,0.0,6.1,0,14.1,0,965,11.7,12.5,-7.9,11.7,25.9,-8.0,5,32.5,31.1,31.4,32.3,1,5,31,-2.1,2,20.1,0.5,-0.5,0,-6.3,2179,D,1
281.6,0.0,5.7,0,13.7,0,963,10.5,12.9,-4.1,10.5,23.1,-3.9,4,24.5,23.3,23.5,24.3,1,5,23,-2.7,2,27.4,0.5,-0.2,0,13.7,2180,D,1
332.8,0.0,7.1,0,14.5,0,881,14.5,12.5,15.5,14.5,29.0,16.1,3,13.8,13.1,13.3,13.5,1,5,13,-3.4,2,30.3,0.0,0.4,116,146.6,2181,D,1
448.0,0.0,6.6,0,14.5,0,892,16.4,12.5,-0.5,16.4,42.7,-0.1,3,7.4,8.0,8.0,6.9,1,5,9,-0.6,1,2.7,0.0,0.8,272,425.9,2182,D,1
742.4,0.0,11.8,38,17.3,0,1277,28.5,12.5,72.0,28.5,44.3,71.9,1,7.5,8.1,8.6,6.0,1,5,9,-0.1,1,1.0,0.0,1.1,108,440.1,2183,D,1
1472.0,0.0,15.5,42,21.2,0,2121,39.8,11.7,43.6,39.8,54.5,43.6,1,11.9,12.7,13.9,10.6,1,5,14,1.0,1,1.1,0.0,1.6,180,249.9,2184,D,1
1139.2,0.0,13.2,33,19.2,0,2119,29.7,11.7,48.6,30.1,40.4,48.6,1,16.4,16.8,17.0,16.0,1,5,17,0.6,1,1.1,0.0,0.7,192,64.3,2185,D,1
1049.6,0.0,12.2,33,18.8,0,1952,30.1,11.7,41.5,30.1,42.0,41.4,2,20.0,19.5,19.6,19.8,0,5,19,0.5,1,1.1,0.0,0.3,40,24.3,2186,D,1
870.4,0.0,9.4,17,17.6,0,2047,22.3,11.7,-6.7,22.3,33.7,-7.2,2,22.3,21.4,21.7,22.1,1,5,21,0.2,1,1.0,-0.5,-0.1,24,-4.1,2187,D,1
358.4,0.0,6.6,0,14.1,0,1533,10.2,12.1,0.5,10.2,18.0,0.6,3,22.1,21.2,21.3,22.0,1,5,21,-0.2,1,1.0,-0.5,0.0,8,-8.0,2188,D,1
345.6,0.0,7.1,0,14.5,0,1256,12.5,11.7,1.1,12.5,23.1,0.9,3,21.0,20.0,20.1,20.9,1,5,20,-0.3,2,1.2,-0.5,0.1,0,-3.5,2189,D,1
345.6,0.0,6.6,0,14.5,0,1120,12.9,12.5,7.0,12.9,24.7,7.2,3,18.5,17.4,17.6,18.4,1,5,17,-1.0,2,8.9,-0.5,0.1,16,17.4,2190,D,1
409.6,0.0,7.5,0,15.3,0,968,19.5,12.5,18.8,19.5,36.1,19.0,3,12.9,12.1,12.1,12.8,1,5,12,-1.7,2,15.5,-0.5,0.2,16,41.4,2191,D,1
435.2,0.0,7.1,0,14.9,0,881,19.9,12.5,17.3,19.9,43.9,17.3,3,9.5,9.0,9.0,9.5,1,5,10,-0.2,2,1.8,0.0,0.3,40,56.3,2192,D,1
409.6,0.0,7.1,0,14.9,0,834,19.9,12.5,17.4,19.9,44.3,17.3,3,9.0,8.1,8.1,8.9,1,5,8,-0.4,2,5.5,0.0,0.2,24,33.2,2193,D,1
384.0,0.0,6.6,0,14.5,0,826,19.1,12.5,14.5,19.1,43.5,14.6,1,5.4,4.8,4.8,5.4,1,5,5,-1.2,2,9.7,7.0,0.2,40,63.2,2194,D,1
371.2,0.0,7.1,0,14.5,0,793,19.1,12.5,15.6,19.1,43.1,15.9,1,3.4,2.3,2.4,3.3,1,5,3,-0.2,1,4.9,0.0,0.0,72,-12.2,2195,D,1
435.2,0.0,8.9,1,15.7,0,886,24.2,12.1,57.6,23.8,47.1,57.4,1,3.6,2.5,2.4,3.6,1,5,3,0.4,1,1.0,0.0,0.1,8,-6.7,2196,D,1
921.6,0.0,12.2,35,18.8,0,1501,37.1,11.7,58.0,37.1,55.3,57.9,1,7.1,6.2,6.2,7.0,1,5,7,1.4,1,1.1,-7.5,0.1,20,16.6,2197,D,1
1088.0,0.0,13.2,35,19.2,0,1854,34.4,11.7,46.2,34.4,49.0,46.2,1,11.6,10.8,10.9,11.5,1,5,11,1.0,1,1.1,0.0,0.3,12,29.3,2198,D,1
1062.4,0.0,12.2,29,19.2,0,1879,31.3,10.9,34.0,31.6,45.1,32.7,2,14.6,13.9,13.9,14.5,1,5,14,0.8,1,1.1,0.0,0.2,12,19.8,2199,D,1
512.0,0.0,6.6,0,14.5,0,1489,15.2,11.3,-3.6,15.2,26.7,-3.6,2,16.3,16.0,16.0,16.1,1,5,15,0.0,2,1.2,0.0,0.3,12,31.5,2200,D,1
307.2,0.0,6.1,0,14.1,0,1284,10.2,12.1,-4.7,10.2,19.6,-4.3,2,15.3,14.5,14.6,15.1,1,5,14,-0.7,2,3.9,0.0,0.2,12,7.0,2201,D,1
268.8,0.0,6.1,0,14.1,0,1046,11.3,12.5,-1.3,11.3,21.2,-0.9,2,13.0,12.2,12.2,12.9,1,5,12,-0.6,1,2.8,0.0,-0.1,36,-37.6,2202,D,1
281.6,0.0,5.7,0,13.7,0,963,10.9,12.5,-3.3,11.3,24.3,-3.5,2,12.3,10.4,10.5,12.1,1,5,11,-0.4,1,1.1,0.0,-0.8,128,-169.3,2203,D,1
268.8,0.0,6.1,0,13.7,0,929,12.9,12.5,10.7,12.9,25.9,10.9,2,11.9,9.5,10.0,11.6,1,5,10,-0.5,1,1.1,0.0,-0.9,68,-242.7,2204,D,1
422.4,0.0,7.1,4,14.9,0,1101,21.1,12.1,22.9,21.1,32.5,22.9,2,11.9,8.1,9.8,11.4,1,5,9,-0.2,1,1.1,0.0,-1.2,36,-265.8,2205,D,1
384.0,0.0,6.6,2,14.5,0,1099,20.3,11.7,16.9,20.3,31.8,16.9,2,12.1,8.9,10.0,11.6,1,5,10,-0.1,1,1.1,0.0,-0.8,72,-155.8,2206,D,1
422.4,0.0,7.5,10,14.9,0,1122,21.9,11.7,25.8,21.9,33.3,25.8,2,11.5,10.0,10.1,11.4,1,5,10,0.1,1,1.1,0.0,0.1,156,-1.7,2207,D,1
396.8,0.0,6.1,5,14.5,0,1107,19.5,11.7,4.6,19.5,32.5,4.1,2,11.3,10.2,10.1,11.1,1,5,11,0.0,1,1.1,0.0,0.5,116,114.4,2208,D,1
243.2,0.0,5.7,0,13.7,0,911,12.9,12.5,-0.7,12.9,25.5,-0.8,2,10.6,10.1,10.1,10.5,1,5,11,-0.3,1,1.1,0.0,0.3,20,142.1,2209,D,1
256.0,0.0,5.7,0,13.7,0,871,11.7,12.5,-1.9,11.7,26.7,-1.5,2,10.0,10.1,10.1,9.8,1,5,10,-0.3,1,1.1,0.0,0.4,36,177.8,2210,D,1
256.0,0.0,5.7,0,13.7,0,845,12.1,12.5,-1.0,12.1,28.2,-0.8,2,9.5,10.0,10.0,9.4,1,5,10,-0.4,2,2.0,0.0,0.1,48,111.6,2211,D,1
256.0,0.0,6.1,0,14.1,0,818,12.9,12.9,1.5,12.9,29.8,1.8,2,9.0,8.1,8.2,8.9,1,5,8,-0.4,1,1.9,0.0,-0.2,136,50.5,2212,D,1
268.8,0.0,6.1,0,14.1,0,819,14.1,12.5,1.7,14.1,32.5,2.1,2,8.3,8.0,8.0,8.0,1,5,8,-0.2,1,1.1,0.0,0.5,140,197.2,2213,D,1
281.6,0.0,6.1,0,14.1,0,827,14.1,12.5,2.0,14.1,32.5,2.4,2,7.5,8.0,8.1,7.0,1,5,8,-0.4,1,1.1,0.0,1.0,184,380.8,2214,D,1
256.0,0.0,6.1,0,14.1,0,838,13.7,12.5,2.3,13.7,31.8,2.3,1,6.8,6.9,8.0,5.9,1,5,8,-0.5,1,1.1,0.0,0.8,40,419.4,2215,D,1
256.0,0.0,6.1,0,14.1,0,835,13.7,12.5,3.4,13.7,31.8,3.8,1,5.9,6.1,6.3,5.0,1,5,7,-0.4,1,1.1,0.0,0.5,16,450.9,2216,D,1
268.8,0.0,6.1,0,14.1,0,843,13.7,12.5,2.7,14.1,32.5,3.2,1,5.3,5.8,6.1,4.3,1,5,6,-0.5,1,1.1,-13.5,0.5,72,523.0,2217,D,1
256.0,0.0,6.1,0,14.1,0,844,13.7,12.5,3.5,13.7,31.8,3.6,1,4.9,4.1,6.0,3.8,1,5,6,-0.5,1,1.1,0.0,0.3,4,524.2,2218,D,1
256.0,0.0,6.1,0,14.1,0,799,14.8,12.5,11.7,14.8,32.9,12.0,1,4.4,4.1,5.2,3.4,1,5,5,-0.6,2,4.1,0.0,-0.1,96,348.4,2219,D,1
345.6,0.0,7.1,0,14.9,0,738,19.9,12.5,16.5,20.3,45.5,16.7,1,2.1,1.4,1.8,2.0,1,5,1,-0.8,2,7.7,0.0,-0.4,328,20.5,2220,D,1
332.8,0.0,6.1,0,14.1,0,735,17.6,12.5,8.3,17.6,44.3,8.4,1,1.8,0.6,0.9,1.8,1,5,0,-0.3,2,6.4,0.0,-0.2,92,-5.8,2221,D,1
281.6,0.0,6.1,0,14.1,0,681,17.6,12.5,13.3,17.6,41.2,12.4,1,0.6,0.0,0.0,0.8,1,5,0,-0.6,2,11.9,0.0,-0.1,24,-0.9,2222,D,1
294.4,0.0,5.7,0,13.7,0,682,16.0,12.9,-0.6,16.0,40.8,-2.3,0,0.0,0.0,0.0,0.0,1,0,0,-0.2,2,12.9,4.0,-0.1,0,-1.0,2223,D,1
243.2,0.0,5.2,0,13.7,0,684,13.7,13.7,-0.6,13.7,36.1,-0.6,0,0.0,0.0,0.0,0.0,1,0,0,-0.2,2,4.7,0.0,-0.1,0,-0.9,2224,D,1
230.4,0.0,5.2,0,13.3,0,679,13.7,13.7,-1.0,13.7,34.1,-0.8,0,0.0,0.0,0.0,0.0,1,0,0,-0.2,1,0.9,0.0,-0.1,0,-1.1,2225,D,1
230.4,0.0,5.2,0,13.3,0,675,13.7,13.7,-1.6,13.7,32.9,-1.5,0,0.0,0.0,0.0,0.0,1,0,0,-0.2,1,1.0,0.0,-0.1,0,-1.1,2226,D,1
230.4,0.0,5.2,0,13.3,0,673,13.3,13.7,-1.1,13.3,32.5,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,-0.2,1,1.0,0.0,-0.1,0,-1.0,2227,D,1
230.4,0.0,5.2,0,13.7,0,672,13.3,13.7,-1.1,13.3,32.5,-0.9,0,0.0,0.0,0.0,0.0,1,0,0,-0.2,1,1.0,0.0,-0.1,0,-1.1,2228,D,1
230.4,0.0,5.2,0,13.3,0,669,13.3,13.7,-1.2,13.3,32.9,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,-0.2,1,1.1,0.0,-0.2,0,-1.2,2229,D,1
230.4,0.0,5.2,0,13.7,0,671,13.3,13.7,-2.1,13.3,32.9,-2.1,0,0.0,0.0,0.0,0.0,1,0,0,-0.2,1,1.0,0.0,-0.1,0,-1.0,2230,D,1
230.4,0.0,5.2,0,13.3,0,667,13.3,13.7,-0.2,13.3,32.9,-0.3,0,0.0,0.0,0.0,0.0,1,0,0,-0.2,1,1.0,0.0,-0.1,0,-0.9,2231,D,1
217.6,0.0,4.7,0,13.3,0,657,13.3,13.7,-1.3,13.3,29.0,-1.2,0,0.0,0.0,0.0,0.0,1,15,0,-0.2,1,1.0,0.0,-0.1,0,-1.2,2232,D,1
704.0,0.0,6.6,56,14.5,0,1347,15.2,9.8,-14.9,14.5,44.3,-14.9,0,0.0,0.0,0.0,0.0,1,0,0,0.0,2,20.5,0.0,-5.4,320,23.5,1,D,1
345.6,0.0,5.7,32,13.7,0,1149,5.1,9.4,-6.1,5.1,22.0,-5.7,0,0.0,0.0,0.0,0.0,1,0,0,1.3,2,63.9,0.0,1.1,0,23.4,2,D,1
256.0,0.0,6.1,36,14.1,0,835,7.0,8.6,-2.9,7.0,26.3,-2.7,0,0.0,0.0,0.0,0.0,1,0,0,0.0,2,51.2,0.0,-0.1,0,23.4,3,D,1
256.0,0.0,6.1,41,13.7,0,723,7.0,8.2,-4.6,7.0,30.6,-4.7,0,0.0,0.0,0.0,0.0,1,0,0,0.0,2,50.2,0.0,-0.1,0,23.5,4,D,1
243.2,0.0,5.7,40,13.7,0,714,7.0,10.5,-12.5,7.4,29.8,-12.4,0,0.0,0.0,0.0,0.0,1,0,0,0.0,2,49.9,0.0,-0.1,0,22.7,5,D,1
256.0,0.0,6.1,43,14.1,0,713,9.4,15.2,-10.6,9.4,32.2,-10.5,0,0.0,0.0,0.0,0.0,1,0,0,0.0,2,49.7,0.0,-0.1,0,22.8,6,D,1
243.2,0.0,5.7,43,13.7,0,676,11.7,15.2,-7.7,11.3,32.9,-7.6,0,0.0,0.0,0.0,0.0,1,0,0,0.0,2,49.5,0.0,-0.1,0,22.8,7,D,1
243.2,0.0,6.6,47,14.1,0,619,16.4,15.6,10.8,16.4,36.5,11.9,0,0.0,0.0,0.0,0.0,1,0,0,0.0,2,49.4,0.0,-0.1,0,22.8,8,D,1
332.8,0.0,6.6,58,14.5,0,624,21.9,18.0,6.4,21.9,47.5,6.3,0,0.0,0.0,0.0,0.0,1,0,0,0.0,2,49.2,0.0,-0.1,0,22.7,9,D,1
345.6,0.0,7.1,59,14.9,0,661,21.1,19.5,1.7,21.1,47.8,1.5,0,0.0,0.0,0.0,0.0,1,0,0,0.0,2,49.1,0.0,-0.1,0,22.8,10,D,1
345.6,0.0,7.1,60,14.9,0,671,21.5,20.3,0.6,21.5,49.0,1.0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,2,48.6,0.0,-0.1,0,22.7,11,D,1
345.6,0.0,7.1,60,14.9,0,670,21.1,19.9,1.4,21.1,48.2,1.7,0,0.0,0.0,0.0,0.0,1,0,0,0.0,2,49.0,0.0,-0.1,0,22.7,12,D,1
358.4,0.0,7.5,59,14.9,0,671,20.7,19.9,-0.7,20.7,47.5,-0.6,1,0.0,0.0,0.0,0.0,1,5,0,0.0,2,49.1,-1.5,-0.1,0,22.8,13,D,1
435.2,0.0,8.0,69,15.7,0,675,23.4,20.7,5.4,23.4,56.9,5.9,1,0.0,0.0,0.0,0.0,1,5,0,0.0,2,48.6,0.0,-0.1,0,47.5,14,D,1
448.0,0.0,7.5,67,15.3,0,676,23.8,19.9,9.0,23.8,56.1,8.9,1,0.0,0.0,0.0,0.0,1,5,0,0.0,2,47.1,0.0,-0.1,36,85.3,15,D,1
409.6,0.0,7.5,66,15.3,0,673,24.2,20.3,8.9,24.2,54.5,9.4,1,0.0,0.0,0.0,0.0,1,5,0,0.0,2,37.8,0.0,-0.1,48,135.8,16,D,1
422.4,0.0,7.1,65,14.9,0,674,23.8,20.3,8.6,23.8,53.7,8.5,1,0.0,0.0,0.0,0.0,1,5,0,0.0,2,5.5,0.0,-0.1,0,132.2,17,D,1
396.8,0.0,7.1,64,14.9,0,672,23.8,19.9,7.1,23.8,52.9,7.5,1,0.0,0.0,0.0,0.0,1,5,0,0.0,2,7.0,0.0,-0.1,0,132.2,18,D,1
396.8,0.0,7.1,64,14.9,0,671,23.8,19.9,8.3,23.8,52.9,8.8,1,0.0,0.0,0.0,0.0,1,5,0,0.1,2,3.9,0.0,-0.1,0,145.0,19,D,1
409.6,0.0,7.5,65,15.3,0,674,24.2,19.9,9.6,24.2,53.3,10.1,1,0.4,0.0,0.0,0.4,1,5,0,0.2,1,1.8,0.0,-0.1,136,290.3,20,D,1
460.8,0.0,7.5,66,15.3,0,717,25.0,19.9,12.5,25.0,54.5,12.6,1,1.6,1.2,1.3,1.5,1,5,1,0.2,2,2.1,0.0,0.1,180,465.8,21,D,1
460.8,0.0,7.5,67,15.3,0,728,24.2,20.7,5.7,24.2,55.3,5.8,1,1.3,0.5,0.6,1.1,1,5,0,-0.6,2,7.5,0.0,-0.2,8,451.2,22,D,1
422.4,0.0,7.1,65,14.9,0,679,23.4,19.9,7.2,23.4,53.7,7.6,1,0.6,0.0,0.1,0.6,1,5,0,-0.7,2,8.4,0.0,-0.3,12,441.7,23,D,1
384.0,0.0,7.1,64,14.9,0,670,23.4,19.9,8.4,23.4,52.2,8.7,1,0.4,0.0,0.0,0.3,1,5,0,-0.5,2,4.9,0.0,-0.1,4,436.3,24,D,1
384.0,0.0,7.1,63,14.9,0,664,23.4,19.1,8.7,23.4,51.8,8.8,1,0.1,0.0,0.0,0.1,1,5,0,-0.4,2,6.8,0.0,-0.1,0,436.1,25,D,1
384.0,0.0,7.1,63,14.9,0,663,23.4,19.1,10.6,23.4,52.2,10.4,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,6.9,0.0,-0.1,0,436.1,26,D,1
384.0,0.0,7.1,64,14.9,0,663,23.4,19.1,8.9,23.4,52.2,9.1,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,6.9,0.0,-0.1,0,436.1,27,D,1
396.8,0.0,7.1,64,14.9,0,664,23.4,18.8,10.2,23.4,52.2,10.1,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,6.9,0.0,-0.1,0,436.1,28,D,1
384.0,0.0,7.1,64,14.9,0,666,23.4,18.8,9.3,23.4,52.5,9.6,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,6.9,0.0,-0.1,0,436.0,29,D,1
384.0,0.0,7.1,64,14.9,0,665,23.0,18.8,10.2,23.4,52.2,10.0,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,6.9,0.0,-0.1,0,436.0,30,D,1
384.0,0.0,7.1,64,14.9,0,665,23.0,18.8,9.7,23.4,52.2,10.2,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,6.9,0.0,-0.1,0,436.2,31,D,1
371.2,0.0,7.1,64,14.9,0,665,23.4,18.8,10.5,23.4,52.2,11.0,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,7.0,0.0,-0.1,0,436.1,32,D,1
384.0,0.0,7.1,63,14.9,0,664,23.4,18.8,11.3,23.4,52.2,11.4,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,7.1,0.0,-0.1,0,436.1,33,D,1
371.2,0.0,7.1,64,14.9,0,666,23.4,18.8,10.9,23.4,52.2,11.2,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,7.1,0.0,-0.1,0,436.1,34,D,1
371.2,0.0,7.1,63,14.9,0,666,23.4,18.4,11.4,23.4,52.2,11.4,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,7.1,0.0,-0.1,0,436.1,35,D,1
371.2,0.0,7.1,63,14.9,0,665,23.0,18.0,11.2,23.0,51.8,11.2,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,7.2,0.0,-0.1,0,436.0,36,D,1
371.2,0.0,7.1,64,14.9,0,663,23.4,18.0,13.1,23.4,52.2,13.1,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,7.2,0.0,-0.1,0,436.1,37,D,1
358.4,0.0,7.1,64,14.9,0,664,23.4,18.0,10.9,23.4,52.2,11.3,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,7.2,0.0,-0.1,0,432.3,38,D,1
384.0,0.0,7.1,64,14.9,0,664,23.4,18.0,12.4,23.4,52.2,12.5,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,7.2,0.0,-0.1,0,431.8,39,D,1
358.4,0.0,7.1,63,14.9,0,668,23.4,18.0,12.2,23.4,52.2,12.0,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,7.2,0.0,-0.1,0,432.3,40,D,1
358.4,0.0,7.1,63,14.9,0,666,23.4,18.0,12.0,23.4,52.2,11.9,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,7.2,0.0,-0.1,0,432.1,41,D,1
358.4,0.0,7.1,63,14.9,0,668,23.4,18.0,11.7,23.4,51.8,12.3,1,0.0,0.0,0.0,0.0,1,5,0,-0.4,2,7.2,0.0,-0.1,0,432.2,42,D,1
358.4,0.0,7.1,63,14.9,0,665,23.4,18.0,12.5,23.4,52.2,12.8,1,0.0,0.0,0.0,0.0,1,5,0,-0.3,1,5.1,0.0,-0.1,0,447.4,43,D,1
396.8,0.0,7.1,64,14.9,0,701,23.4,18.0,13.0,23.4,52.5,13.0,1,0.4,0.0,0.0,0.3,1,5,0,-0.2,1,1.0,0.0,0.0,52,501.6,44,D,1
422.4,0.0,7.5,64,15.3,0,748,23.4,17.2,13.2,23.4,52.9,13.8,1,1.4,0.5,1.0,1.0,1,5,0,-0.1,1,1.0,0.0,0.0,24,517.8,45,D,1
409.6,0.0,7.5,64,15.3,0,758,24.2,16.4,18.6,24.6,52.5,18.9,1,2.5,2.1,2.1,2.0,1,5,2,0.0,2,2.1,0.0,-0.1,264,232.4,46,D,1
435.2,0.0,7.5,66,15.3,0,759,24.6,17.6,12.2,24.6,54.5,12.9,1,2.0,1.1,1.2,1.9,1,5,0,-0.8,2,9.6,0.0,-0.1,212,27.6,47,D,1
396.8,0.0,7.1,64,14.9,0,707,23.0,17.6,13.1,23.4,52.9,13.3,1,1.3,0.1,0.1,1.3,1,5,0,-0.5,2,9.2,0.0,0.0,180,-150.1,48,D,1
358.4,0.0,7.1,63,14.9,0,678,23.4,18.0,12.3,23.4,51.4,12.7,1,0.6,0.0,0.0,0.6,1,5,0,-0.1,2,4.7,0.0,-0.1,60,-212.1,49,D,1
345.6,0.0,7.1,64,14.9,0,670,23.4,18.0,13.9,23.4,52.2,13.8,1,0.9,0.0,0.0,0.8,1,5,0,-0.4,2,7.6,0.0,-0.1,24,-231.3,50,D,1
358.4,0.0,7.1,64,14.9,0,671,23.4,17.6,12.6,23.4,52.2,13.0,1,0.8,0.0,0.0,0.8,1,5,0,-0.1,2,3.1,0.0,-0.2,0,-250.7,51,D,1
358.4,0.0,7.1,63,14.9,0,668,23.4,17.2,13.3,23.4,51.8,13.4,1,1.6,0.1,0.1,1.5,1,5,0,-0.2,2,3.3,0.0,-0.2,92,-345.3,52,D,1
345.6,0.0,7.1,63,14.9,0,671,23.4,17.2,14.7,23.4,51.8,15.1,1,2.0,0.1,0.1,1.8,1,5,0,-0.3,1,2.2,0.0,-0.2,28,-375.5,53,D,1
652.8,8.6,12.2,76,18.0,0,961,34.0,16.8,59.0,33.6,63.5,57.7,1,3.0,1.1,1.8,2.8,1,5,2,0.2,1,1.0,0.0,-0.6,64,-444.5,54,D,1
921.6,8.6,11.8,69,18.4,0,1435,35.9,16.4,40.4,35.9,54.1,40.4,1,7.9,3.9,5.2,7.0,1,5,5,0.9,1,1.0,0.0,-1.3,48,-444.0,55,D,1
1241.6,20.3,17.9,80,22.7,0,1714,43.8,15.6,75.2,43.8,66.7,74.6,1,10.9,6.8,7.8,10.0,1,5,8,1.1,1,1.0,-11.0,-1.0,112,-326.9,56,D,1
1920.0,21.1,20.7,80,25.1,0,2300,48.0,15.6,69.5,48.0,67.5,69.6,1,15.8,11.7,12.4,15.0,1,5,12,1.4,1,1.0,0.0,-1.3,140,-180.8,57,D,1
2048.0,21.5,20.2,75,24.7,0,2493,44.1,15.6,76.9,46.1,62.7,77.3,1,19.8,17.3,17.7,19.4,1,5,17,1.2,1,1.0,0.0,-0.4,148,-35.0,58,D,1
2009.6,22.7,21.1,81,25.5,0,2311,49.2,15.2,77.3,48.8,68.2,77.3,2,23.5,22.1,22.4,23.3,0,5,22,1.2,1,1.0,0.0,0.1,36,-0.9,59,D,1
2227.2,19.5,20.2,74,25.5,0,2585,46.9,15.6,18.3,46.9,63.9,18.3,2,27.5,26.5,26.7,27.3,1,5,26,1.1,1,1.0,0.0,0.2,0,1.9,60,D,1
729.6,0.0,7.1,27,14.9,0,2197,11.7,17.2,-31.1,11.7,19.6,-31.2,2,28.9,28.0,28.1,28.8,1,5,27,-0.2,2,1.3,1.0,0.4,4,4.9,61,D,1
486.4,0.0,8.5,36,15.3,0,1425,15.2,16.8,-2.1,15.6,26.3,-1.7,3,26.6,25.7,25.7,26.5,1,5,25,-1.1,2,8.8,1.5,0.4,0,4.2,62,D,1
550.4,0.0,8.9,43,16.1,0,1376,18.4,17.2,7.6,18.4,31.8,7.9,3,21.9,21.0,21.0,21.8,1,5,20,-1.7,2,17.8,1.5,0.2,4,-16.8,63,D,1
563.2,0.0,9.4,56,16.9,0,1098,24.2,16.4,21.4,24.2,43.5,21.7,3,14.9,13.9,14.0,14.9,1,5,14,-2.3,2,23.7,1.5,0.3,12,-2.3,64,D,1
576.0,0.0,8.9,63,16.1,0,937,25.0,16.0,18.6,25.0,52.5,19.1,3,6.4,5.6,5.6,6.4,1,5,6,-2.6,2,24.2,0.5,0.4,0,-2.3,65,D,1
486.4,0.0,8.0,64,15.7,0,823,23.4,15.6,10.9,23.4,53.3,10.9,1,0.6,0.2,0.1,0.5,1,5,0,-0.6,2,20.4,-13.0,0.3,0,-3.8,66,D,1
409.6,0.0,7.1,63,14.9,0,713,22.7,16.0,13.5,22.7,52.2,13.9,1,0.0,0.0,0.0,0.0,1,5,0,0.0,2,18.6,0.0,0.3,0,-4.1,67,D,1
384.0,0.0,7.1,64,14.9,0,682,23.4,16.8,15.1,23.4,52.5,15.3,1,0.0,0.0,0.0,0.0,1,5,0,0.0,2,17.8,0.0,0.3,0,-3.8,68,D,1
371.2,0.0,7.1,64,14.9,0,682,23.0,17.2,11.0,23.0,52.9,11.3,1,0.0,0.0,0.0,0.0,1,5,0,0.0,2,17.8,0.0,0.3,0,-4.1,69,D,1
384.0,0.0,7.1,63,14.9,0,680,22.7,18.0,12.6,23.0,52.2,12.4,1,0.0,0.0,0.0,0.0,1,5,0,0.0,2,18.1,0.0,0.3,0,-4.0,70,D,1
